LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-01-08 18:33:09,1900-01-00 00:00:00,,84:0B:BB:0C:0A:60,-44, ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:09,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:09,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:09,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:09,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:09,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:10,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:33:11,1900-01-00 00:00:00,CKNCJAMAICA,84:0B:BB:0C:0A:60,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
