LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-01-08 20:28:36,1900-01-00 00:00:00,,B4:26:5D:B1:47:39,-48, ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:44,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:45,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:45,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:46,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:46,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:53,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:53,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:53,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:54,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:54,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:54,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:54,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:54,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:55,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:55,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:56,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:56,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:56,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:56,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:57,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:57,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:57,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:58,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:58,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:58,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:58,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:58,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:58,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:59,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:59,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:28:59,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:29:00,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 20:29:01,1900-01-00 00:00:00,Diego21question?,B4:26:5D:B1:47:39,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
